Dataset,Tamaño Ventana,Tiempo Medio,Fitnes Medio,Tipo de Cruce,Tipo de Mutacion,Tipo de Reemplazo
Heart_Rate_P1,180,0.8926771799723308,3.013920641716487,1,1,1
Heart_Rate_P1,180,0.8751223484675089,2.7284108817085833,1,1,2
Heart_Rate_P1,180,0.9492783387502034,2.721413200676674,1,1,3
Heart_Rate_P1,180,0.7250281731287639,2.6915610303247717,1,2,1
Heart_Rate_P1,180,0.6938533544540405,2.673123264481806,1,2,2
Heart_Rate_P1,180,0.6987932284673055,2.674641660756243,1,2,3
Heart_Rate_P1,180,0.7206600427627563,2.6915610303247717,1,3,1
Heart_Rate_P1,180,0.6936096350351969,2.673123264481806,1,3,2
Heart_Rate_P1,180,0.6990280628204346,2.674641660756243,1,3,3
Heart_Rate_P1,180,0.9867805719375611,2.895030964490295,2,1,1
Heart_Rate_P1,180,0.9354608694712321,2.714744185287259,2,1,2
Heart_Rate_P1,180,1.0351197719573975,2.719042879774707,2,1,3
Heart_Rate_P1,180,0.7509215593338012,2.6890714095201633,2,2,1
Heart_Rate_P1,180,0.7312558412551879,2.673123264481806,2,2,2
Heart_Rate_P1,180,0.7242765903472901,2.673123264481806,2,2,3
Heart_Rate_P1,180,0.7556819756825764,2.6890714095201633,2,3,1
Heart_Rate_P1,180,0.7290889024734497,2.673123264481806,2,3,2
Heart_Rate_P1,180,0.7275439421335856,2.673123264481806,2,3,3
Heart_Rate_P2,600,0.30369200706481936,0.7955193081304723,1,1,1
Heart_Rate_P2,600,0.3036648273468018,0.7955193081304723,1,1,2
Heart_Rate_P2,600,0.30413777033487954,0.7955193081304723,1,1,3
Heart_Rate_P2,600,0.2687487522761027,0.7955193081304723,1,2,1
Heart_Rate_P2,600,0.28255340258280437,0.7955193081304723,1,2,2
Heart_Rate_P2,600,0.26951235930124917,0.7955193081304723,1,2,3
Heart_Rate_P2,600,0.26864821116129556,0.7955193081304723,1,3,1
Heart_Rate_P2,600,0.28261788686116535,0.7955193081304723,1,3,2
Heart_Rate_P2,600,0.2697370688120524,0.7955193081304723,1,3,3
Heart_Rate_P2,600,0.3352923313776652,0.7955193081304723,2,1,1
Heart_Rate_P2,600,0.3336172660191854,0.7955193081304723,2,1,2
Heart_Rate_P2,600,0.3373402754465739,0.7955193081304723,2,1,3
Heart_Rate_P2,600,0.2943040053049723,0.7955193081304723,2,2,1
Heart_Rate_P2,600,0.31149579683939616,0.7955193081304723,2,2,2
Heart_Rate_P2,600,0.29730112552642823,0.7955193081304723,2,2,3
Heart_Rate_P2,600,0.2946423371632894,0.7955193081304723,2,3,1
Heart_Rate_P2,600,0.3092295408248901,0.7955193081304723,2,3,2
Heart_Rate_P2,600,0.29891903400421144,0.7955193081304723,2,3,3
Heart_Rate_P2,450,0.36275548140207925,1.2767258014528382,1,1,1
Heart_Rate_P2,450,0.362126620610555,1.2767258014528382,1,1,2
Heart_Rate_P2,450,0.3630481004714966,1.2767258014528382,1,1,3
Heart_Rate_P2,450,0.31740028063456216,1.2767258014528382,1,2,1
Heart_Rate_P2,450,0.33110348383585614,1.2767258014528382,1,2,2
Heart_Rate_P2,450,0.31889174779256185,1.2767258014528382,1,2,3
Heart_Rate_P2,450,0.31779847145080564,1.2767258014528382,1,3,1
Heart_Rate_P2,450,0.32961424986521404,1.2767258014528382,1,3,2
Heart_Rate_P2,450,0.3190070390701294,1.2767258014528382,1,3,3
Heart_Rate_P2,450,0.39374670187632244,1.2767258014528382,2,1,1
Heart_Rate_P2,450,0.3909252802530924,1.2767258014528382,2,1,2
Heart_Rate_P2,450,0.3926700989405314,1.2767258014528382,2,1,3
Heart_Rate_P2,450,0.342972985903422,1.2767258014528382,2,2,1
Heart_Rate_P2,450,0.358252215385437,1.2767258014528382,2,2,2
Heart_Rate_P2,450,0.34337972005208334,1.2767258014528382,2,2,3
Heart_Rate_P2,450,0.34234326680501304,1.2767258014528382,2,3,1
Heart_Rate_P2,450,0.358278218905131,1.2767258014528382,2,3,2
Heart_Rate_P2,450,0.34506247838338217,1.2767258014528382,2,3,3
Heart_Rate_P2,360,0.3794602314631144,1.3368400685796304,1,1,1
Heart_Rate_P2,360,0.37979864279429115,1.3364533359643067,1,1,2
Heart_Rate_P2,360,0.38485515912373863,1.3364533359643067,1,1,3
Heart_Rate_P2,360,0.37250460783640543,1.347369632862747,1,2,1
Heart_Rate_P2,360,0.38553035259246826,1.3364533359643067,1,2,2
Heart_Rate_P2,360,0.37245470682779946,1.3364533359643067,1,2,3
Heart_Rate_P2,360,0.37239548365275066,1.347369632862747,1,3,1
Heart_Rate_P2,360,0.38574187755584716,1.3364533359643067,1,3,2
Heart_Rate_P2,360,0.3733930508295695,1.3364533359643067,1,3,3
Heart_Rate_P2,360,0.4072008848190308,1.3368400685796304,2,1,1
Heart_Rate_P2,360,0.4055141528447469,1.3364533359643067,2,1,2
Heart_Rate_P2,360,0.4103416363398234,1.3364533359643067,2,1,3
Heart_Rate_P2,360,0.3988630771636963,1.3364533359643067,2,2,1
Heart_Rate_P2,360,0.4191080729166667,1.3364533359643067,2,2,2
Heart_Rate_P2,360,0.39781866868336996,1.3364533359643067,2,2,3
Heart_Rate_P2,360,0.39833659331003823,1.3364533359643067,2,3,1
Heart_Rate_P2,360,0.41637582778930665,1.3364533359643067,2,3,2
Heart_Rate_P2,360,0.40018030007680255,1.3364533359643067,2,3,3
Heart_Rate_P2,300,0.43324062824249265,2.069399890874208,1,1,1
Heart_Rate_P2,300,0.43456101417541504,2.05857332723376,1,1,2
Heart_Rate_P2,300,0.439420215288798,2.05857332723376,1,1,3
Heart_Rate_P2,300,0.4258747657140096,2.0648632266459956,1,2,1
Heart_Rate_P2,300,0.43961857159932455,2.05857332723376,1,2,2
Heart_Rate_P2,300,0.42668310006459553,2.05857332723376,1,2,3
Heart_Rate_P2,300,0.42698400020599364,2.0648632266459956,1,3,1
Heart_Rate_P2,300,0.439648691813151,2.05857332723376,1,3,2
Heart_Rate_P2,300,0.4283430496851603,2.05857332723376,1,3,3
Heart_Rate_P2,300,0.46340641180674236,2.0674815858119158,2,1,1
Heart_Rate_P2,300,0.4610558827718099,2.05857332723376,2,1,2
Heart_Rate_P2,300,0.4677881638209025,2.05857332723376,2,1,3
Heart_Rate_P2,300,0.4530050834019979,2.060145802086819,2,2,1
Heart_Rate_P2,300,0.469788392384847,2.05857332723376,2,2,2
Heart_Rate_P2,300,0.452598778406779,2.05857332723376,2,2,3
Heart_Rate_P2,300,0.45344595114390057,2.060145802086819,2,3,1
Heart_Rate_P2,300,0.4694403886795044,2.05857332723376,2,3,2
Heart_Rate_P2,300,0.4557141383488973,2.05857332723376,2,3,3
Heart_Rate_P2,225,0.711957573890686,2.4556232884475406,1,1,1
Heart_Rate_P2,225,0.7179705381393433,2.1959816071759866,1,1,2
Heart_Rate_P2,225,0.7926435470581055,2.1947900384500527,1,1,3
Heart_Rate_P2,225,0.6281129837036132,2.2658315246378025,1,2,1
Heart_Rate_P2,225,0.5732013702392578,2.1942916761665505,1,2,2
Heart_Rate_P2,225,0.5763307491938273,2.194374736547134,1,2,3
Heart_Rate_P2,225,0.6282889684041341,2.2658315246378025,1,3,1
Heart_Rate_P2,225,0.5732112328211466,2.1942916761665505,1,3,2
Heart_Rate_P2,225,0.5773185571034749,2.194374736547134,1,3,3
Heart_Rate_P2,225,0.809272829691569,2.4142017165655973,2,1,1
Heart_Rate_P2,225,0.7533597628275553,2.196591753237835,2,1,2
Heart_Rate_P2,225,0.7698282877604167,2.1957324260342355,2,1,3
Heart_Rate_P2,225,0.6483613014221191,2.266947367019493,2,2,1
Heart_Rate_P2,225,0.6106668710708618,2.1942916761665505,2,2,2
Heart_Rate_P2,225,0.60558602809906,2.1942916761665505,2,2,3
Heart_Rate_P2,225,0.6469101587931315,2.266947367019493,2,3,1
Heart_Rate_P2,225,0.6087940613428752,2.1942916761665505,2,3,2
Heart_Rate_P2,225,0.6095098813374837,2.1942916761665505,2,3,3
Heart_Rate_P2,200,0.8268444856007894,2.6792079556617456,1,1,1
Heart_Rate_P2,200,0.8692179123560587,2.227827984391561,1,1,2
Heart_Rate_P2,200,0.8559707562128703,2.2357733809902407,1,1,3
Heart_Rate_P2,200,0.7188167889912923,2.2787499271145895,1,2,1
Heart_Rate_P2,200,0.6402401765187581,2.1867224736474293,1,2,2
Heart_Rate_P2,200,0.6629841009775798,2.1867224736474293,1,2,3
Heart_Rate_P2,200,0.7192365328470866,2.2787499271145895,1,3,1
Heart_Rate_P2,200,0.6410598834355672,2.1867224736474293,1,3,2
Heart_Rate_P2,200,0.6630234320958456,2.1867224736474293,1,3,3
Heart_Rate_P2,200,0.8736594915390015,2.5649661802070343,2,1,1
Heart_Rate_P2,200,0.9204149643580118,2.225579894080743,2,1,2
Heart_Rate_P2,200,0.8680388927459717,2.2410359738319143,2,1,3
Heart_Rate_P2,200,0.7363272428512573,2.3076723127928482,2,2,1
Heart_Rate_P2,200,0.6818752527236939,2.1867224736474293,2,2,2
Heart_Rate_P2,200,0.6689789215723674,2.1867224736474293,2,2,3
Heart_Rate_P2,200,0.7384726762771606,2.3076723127928482,2,3,1
Heart_Rate_P2,200,0.6724891821543376,2.1867224736474293,2,3,2
Heart_Rate_P2,200,0.672888986269633,2.1867224736474293,2,3,3
Heart_Rate_P2,180,0.9005896011988322,3.279962626757221,1,1,1
Heart_Rate_P2,180,0.911501924196879,2.9284228898440223,1,1,2
Heart_Rate_P2,180,0.9483201742172241,2.9259007988341668,1,1,3
Heart_Rate_P2,180,0.9167344570159912,2.971745382670533,1,2,1
Heart_Rate_P2,180,0.7150647560755412,2.8994729659254355,1,2,2
Heart_Rate_P2,180,0.7273298819859823,2.9000971011142878,1,2,3
Heart_Rate_P2,180,0.9147075414657593,2.971745382670533,1,3,1
Heart_Rate_P2,180,0.717924960454305,2.8994729659254355,1,3,2
Heart_Rate_P2,180,0.7264999787012736,2.9000971011142878,1,3,3
Heart_Rate_P2,180,0.9783626635869344,3.2062881673585664,2,1,1
Heart_Rate_P2,180,0.9029356479644776,2.9208812707919503,2,1,2
Heart_Rate_P2,180,0.9782211780548096,2.927710014303261,2,1,3
Heart_Rate_P2,180,0.9726858059565227,2.9895655049887297,2,2,1
Heart_Rate_P2,180,0.7713063398996989,2.8994729659254355,2,2,2
Heart_Rate_P2,180,0.7900248845418294,2.8995977929632057,2,2,3
Heart_Rate_P2,180,0.9774858554204305,2.9895655049887297,2,3,1
Heart_Rate_P2,180,0.7625914891560872,2.8994729659254355,2,3,2
Heart_Rate_P2,180,0.7926235993703207,2.8995977929632057,2,3,3
Heart_Rate_P3,190,0.3716705004374186,1.064136718465011,1,1,1
Heart_Rate_P3,190,0.3724929014841715,1.0528889662965286,1,1,2
Heart_Rate_P3,190,0.37433876196543375,1.0528889662965286,1,1,3
Heart_Rate_P3,190,0.36527190208435056,1.0528889662965286,1,2,1
Heart_Rate_P3,190,0.3776325066884359,1.0528889662965286,1,2,2
Heart_Rate_P3,190,0.366181747118632,1.0528889662965286,1,2,3
Heart_Rate_P3,190,0.3639178991317749,1.0528889662965286,1,3,1
Heart_Rate_P3,190,0.3775215148925781,1.0528889662965286,1,3,2
Heart_Rate_P3,190,0.36613396803538006,1.0528889662965286,1,3,3
Heart_Rate_P3,190,0.399180006980896,1.054170117666832,2,1,1
Heart_Rate_P3,190,0.39776713053385415,1.0528889662965286,2,1,2
Heart_Rate_P3,190,0.4043567975362142,1.0528889662965286,2,1,3
Heart_Rate_P3,190,0.390173331896464,1.0528889662965286,2,2,1
Heart_Rate_P3,190,0.40723732312520344,1.0528889662965286,2,2,2
Heart_Rate_P3,190,0.3913333018620809,1.0528889662965286,2,2,3
Heart_Rate_P3,190,0.3923865795135498,1.0528889662965286,2,3,1
Heart_Rate_P3,190,0.4077213128407796,1.0528889662965286,2,3,2
Heart_Rate_P3,190,0.39368619124094645,1.0528889662965286,2,3,3
Heart_Rate_P3,95,0.9177050431569417,4.103643768844798,1,1,1
Heart_Rate_P3,95,0.8539244174957276,3.3506308376382234,1,1,2
Heart_Rate_P3,95,0.8609457174936931,3.3198455570506686,1,1,3
Heart_Rate_P3,95,0.6707574526468912,3.254036830127019,1,2,1
Heart_Rate_P3,95,0.6791079759597778,3.2250432888099865,1,2,2
Heart_Rate_P3,95,0.6628775914510091,3.2282647934007676,1,2,3
Heart_Rate_P3,95,0.667348837852478,3.254036830127019,1,3,1
Heart_Rate_P3,95,0.6774982611338297,3.2250432888099865,1,3,2
Heart_Rate_P3,95,0.6616915782292684,3.2282647934007676,1,3,3
Heart_Rate_P3,95,1.0644301573435466,3.7661554909200636,2,1,1
Heart_Rate_P3,95,0.9569080988566081,3.2855178126560016,2,1,2
Heart_Rate_P3,95,1.0131170590718588,3.3011987495003865,2,1,3
Heart_Rate_P3,95,0.7065899848937989,3.2250432888099865,2,2,1
Heart_Rate_P3,95,0.7042216777801513,3.2250432888099865,2,2,2
Heart_Rate_P3,95,0.6893610000610352,3.2250432888099865,2,2,3
Heart_Rate_P3,95,0.710890285174052,3.2250432888099865,2,3,1
Heart_Rate_P3,95,0.7034477631251017,3.2250432888099865,2,3,2
Heart_Rate_P3,95,0.6917445262273153,3.2250432888099865,2,3,3
Heart_Rate_P4,190,0.37100273768107095,1.0159891394271017,1,1,1
Heart_Rate_P4,190,0.37299931049346924,1.0157161262668428,1,1,2
Heart_Rate_P4,190,0.37588541507720946,1.0157161262668428,1,1,3
Heart_Rate_P4,190,0.36437352498372394,1.018370209116125,1,2,1
Heart_Rate_P4,190,0.37691648801167804,1.0157161262668428,1,2,2
Heart_Rate_P4,190,0.3656201203664144,1.0157161262668428,1,2,3
Heart_Rate_P4,190,0.36341400146484376,1.018370209116125,1,3,1
Heart_Rate_P4,190,0.377006729443868,1.0157161262668428,1,3,2
Heart_Rate_P4,190,0.365545399983724,1.0157161262668428,1,3,3
Heart_Rate_P4,190,0.39978410402933756,1.0158981350403486,2,1,1
Heart_Rate_P4,190,0.3983574072519938,1.0157161262668428,2,1,2
Heart_Rate_P4,190,0.40523638725280764,1.0157161262668428,2,1,3
Heart_Rate_P4,190,0.38997981548309324,1.0157161262668428,2,2,1
Heart_Rate_P4,190,0.4100953578948975,1.0157161262668428,2,2,2
Heart_Rate_P4,190,0.3916039943695068,1.0157161262668428,2,2,3
Heart_Rate_P4,190,0.3911240816116333,1.0157161262668428,2,3,1
Heart_Rate_P4,190,0.40674034754435223,1.0157161262668428,2,3,2
Heart_Rate_P4,190,0.39243053595225014,1.0157161262668428,2,3,3
Heart_Rate_P4,95,0.9090099573135376,3.0249180765703403,1,1,1
Heart_Rate_P4,95,0.9080308198928833,2.8373030324317976,1,1,2
Heart_Rate_P4,95,0.9559819062550863,2.827515018520056,1,1,3
Heart_Rate_P4,95,0.7255741596221924,2.8142712039733366,1,2,1
Heart_Rate_P4,95,0.6756758054097494,2.8031357483065076,1,2,2
Heart_Rate_P4,95,0.6815719683965047,2.8032298792628483,1,2,3
Heart_Rate_P4,95,0.724741252263387,2.8142712039733366,1,3,1
Heart_Rate_P4,95,0.676243789990743,2.8031357483065076,1,3,2
Heart_Rate_P4,95,0.6803683121999105,2.8032298792628483,1,3,3
Heart_Rate_P4,95,0.9025805791219076,2.9447117889213166,2,1,1
Heart_Rate_P4,95,0.9789557536443074,2.8284208489892078,2,1,2
Heart_Rate_P4,95,1.0118295749028523,2.827884261303178,2,1,3
Heart_Rate_P4,95,0.753279693921407,2.8135656512336684,2,2,1
Heart_Rate_P4,95,0.710132360458374,2.8031357483065076,2,2,2
Heart_Rate_P4,95,0.6992302020390828,2.8031357483065076,2,2,3
Heart_Rate_P4,95,0.7580742200215658,2.8135656512336684,2,3,1
Heart_Rate_P4,95,0.7025796890258789,2.8031357483065076,2,3,2
Heart_Rate_P4,95,0.7000541925430298,2.8031357483065076,2,3,3
Synthetic_1,250,0.3159584283828735,1.361099633611478,1,1,1
Synthetic_1,250,0.31576292514801024,1.3585300742315825,1,1,2
Synthetic_1,250,0.319601575533549,1.3585300742315825,1,1,3
Synthetic_1,250,0.31218086878458656,1.3585300742315825,1,2,1
Synthetic_1,250,0.324038036664327,1.3585300742315825,1,2,2
Synthetic_1,250,0.31280291080474854,1.3585300742315825,1,2,3
Synthetic_1,250,0.3105002482732137,1.3585300742315825,1,3,1
Synthetic_1,250,0.3255279699961344,1.3585300742315825,1,3,2
Synthetic_1,250,0.31191391944885255,1.3585300742315825,1,3,3
Synthetic_1,250,0.34433936278025307,1.3596149845846823,2,1,1
Synthetic_1,250,0.34362899462381996,1.3585300742315825,2,1,2
Synthetic_1,250,0.34874892234802246,1.3585300742315825,2,1,3
Synthetic_1,250,0.33799789746602377,1.3585300742315825,2,2,1
Synthetic_1,250,0.3530069986979167,1.3585300742315825,2,2,2
